Receipt No.,Account,Transaction_Type,Money_In,Money_Out,Balance,DayOfWeekName,Completion Time
W9KUJB0698,Mpesa Charges,Mpesa Charges,0.0,14.0,1087.45,Monday,2023-06-19 20:08:47
O6GN341CDJ,"Benitez, Palmer and Lane",Pay Bill,0.0,1358.0,1101.45,Monday,2023-06-19 20:08:47
IZC4T9VIBR,Mpesa Charges,Mpesa Charges,0.0,22.0,2459.45,Monday,2023-06-19 08:08:57
5OQNWLZNUK,Brittany Schaefer,Send Money,0.0,1190.0,2481.45,Monday,2023-06-19 08:08:57
GAC5LNSDNZ,Buck Group,Till No,0.0,1790.0,3671.45,Sunday,2023-06-18 19:54:44
AIAF2LYGWZ,Mpesa Charges,Mpesa Charges,0.0,12.0,5461.45,Saturday,2023-06-17 21:13:52
U2J0TS82AZ,Kathryn Jones,Send Money,0.0,780.0,5473.45,Saturday,2023-06-17 21:13:52
8K227OJEC9,Baker-Franco,Till No,0.0,420.0,6253.45,Saturday,2023-06-17 20:37:59
M2JN4OMFNV,Benjamin Villanueva,Send Money,0.0,100.0,6673.45,Saturday,2023-06-17 20:36:15
RX3C2JLG2E,Michael Sanchez,Send Money,0.0,50.0,6773.45,Saturday,2023-06-17 20:35:16
TLNZLUKWZZ,Mpesa Charges,Mpesa Charges,0.0,105.0,6823.45,Saturday,2023-06-17 16:19:26
QU9W2J6RMQ,"Caldwell, King and Taylor",Pay Bill,0.0,104000.0,6928.45,Saturday,2023-06-17 16:19:26
NUOWQTYZG3,Shwari Withdraw,Mshwari Withdraw,105000.0,0.0,110928.45,Saturday,2023-06-17 16:17:42
HK6YPR70KO,Mpesa Charges,Mpesa Charges,0.0,6.0,5928.45,Saturday,2023-06-17 15:46:30
IN3I19ARXV,Jordan Martin,Send Money,0.0,150.0,5934.45,Saturday,2023-06-17 15:46:30
OX08UE0EOH,Stephanie Briggs,Send Money,0.0,100.0,6084.45,Saturday,2023-06-17 11:41:58
4WCE4PLF2N,Mpesa Charges,Mpesa Charges,0.0,105.0,6184.45,Friday,2023-06-16 20:18:49
BWF7LUYXG5,Michael Suarez,Send Money,0.0,22800.0,6289.45,Friday,2023-06-16 20:18:49
WFY5P4M2K9,Derrick Fischer,Send Money,0.0,22800.0,6289.45,Friday,2023-06-16 20:18:49
BGBPA4VJYI,Shwari Withdraw,Mshwari Withdraw,22900.0,0.0,29089.45,Friday,2023-06-16 20:17:02
9Y351NINEP,Mpesa Charges,Mpesa Charges,0.0,4.0,6189.45,Friday,2023-06-16 18:19:38
3UFRBX94U2,Yates-Dunn,Pay Bill,0.0,120.0,6193.45,Friday,2023-06-16 18:19:38
0C629HJQY4,"Gomez, Rice and Simpson",Till No,0.0,954.0,6313.45,Friday,2023-06-16 18:08:57
5KKYCUU6AI,Elizabeth Morris,Send Money,0.0,100.0,7267.45,Friday,2023-06-16 18:00:54
4JMY5GWPLK,Frank Harris,Pochi,0.0,100.0,7367.45,Friday,2023-06-16 17:58:56
ZZDG2X9WVC,Mpesa Charges,Mpesa Charges,0.0,4.0,7467.45,Friday,2023-06-16 17:52:03
MYGLLKH1OS,Yates-Dunn,Pay Bill,0.0,200.0,7471.45,Friday,2023-06-16 17:52:03
LDSUTM9FV0,Mpesa Charges,Mpesa Charges,0.0,24.0,7671.45,Friday,2023-06-16 17:48:48
B8Z27B40DQ,Yates-Dunn,Pay Bill,0.0,3000.0,7695.45,Friday,2023-06-16 17:48:48
QMNXXTVLFK,Kim-Smith,Till No,0.0,100.0,10695.45,Friday,2023-06-16 16:08:04
5UKOVDYK64,Woods-Barrera,Bank Transfer,10000.0,0.0,10795.45,Friday,2023-06-16 12:26:14
6RZG3VEI7P,"Barajas, Cox and Reid",Pay Bill,0.0,100.0,795.45,Friday,2023-06-16 10:04:06
N364KKZ6AN,Mpesa Charges,Mpesa Charges,0.0,6.0,895.45,Friday,2023-06-16 10:03:00
O1PIBU7AP8,Brian Carroll,Send Money,0.0,120.0,901.45,Friday,2023-06-16 10:03:00
F3C0M1TWIY,Shwari Withdraw,Mshwari Withdraw,1000.0,0.0,1021.45,Friday,2023-06-16 10:02:45
4FHGKN4BXV,Mpesa Charges,Mpesa Charges,0.0,6.0,21.45,Thursday,2023-06-15 18:39:02
S4SWIPSUX5,Daniel Ellis,Send Money,0.0,120.0,27.45,Thursday,2023-06-15 18:39:02
8D0RDT9TUZ,Mpesa Charges,Mpesa Charges,0.0,6.0,147.45,Thursday,2023-06-15 18:34:50
A3KTRP68L6,Zachary Mitchell,Send Money,0.0,200.0,153.45,Thursday,2023-06-15 18:34:50
8D64MJ2XF9,"Barajas, Cox and Reid",Pay Bill,0.0,100.0,353.45,Thursday,2023-06-15 17:19:10
RYWFEMBQK4,Mpesa Charges,Mpesa Charges,0.0,6.0,453.45,Thursday,2023-06-15 17:18:28
16FMU4HV92,Matthew Jones,Send Money,0.0,240.0,459.45,Thursday,2023-06-15 17:18:28
2D043JPZ2L,Osborne-Vasquez,Till No,0.0,550.0,699.45,Thursday,2023-06-15 14:31:16
WH2A93PNLA,Audrey Wagner,Send Money,0.0,100.0,1249.45,Thursday,2023-06-15 14:30:31
PYLUGA75C7,Audrey Wagner,Send Money,0.0,100.0,1349.45,Wednesday,2023-06-14 15:30:17
EW0LJUB9S1,Osborne-Vasquez,Till No,0.0,450.0,1449.45,Wednesday,2023-06-14 15:29:59
5C7WBMYN2W,Mpesa Charges,Mpesa Charges,0.0,22.0,1899.45,Wednesday,2023-06-14 14:41:35
2UMH60HQYZ,Nicole Kennedy,Send Money,0.0,1200.0,1921.45,Wednesday,2023-06-14 14:41:35
UMMMMU6W53,Shwari Withdraw,Mshwari Withdraw,2700.0,0.0,3121.45,Wednesday,2023-06-14 14:41:17
SU388MZA36,Mpesa Charges,Mpesa Charges,0.0,22.0,421.45,Wednesday,2023-06-14 09:37:32
YCB5HNG4TG,Sarah Lee,Send Money,0.0,1500.0,443.45,Wednesday,2023-06-14 09:37:32
601ESIZII8,Michael Sanchez,Send Money,0.0,40.0,1943.45,Tuesday,2023-06-13 19:56:51
FWTG5MVEOW,Mpesa Charges,Mpesa Charges,0.0,6.0,1983.45,Tuesday,2023-06-13 19:55:27
I9891HN00C,Steven Holloway,Pochi,0.0,240.0,1989.45,Tuesday,2023-06-13 19:55:27
1VIZICJQTQ,"Hill, Matthews and Martin",Till No,0.0,300.0,2229.45,Tuesday,2023-06-13 19:46:22
4XE0ZZDLHU,Mpesa Charges,Mpesa Charges,0.0,24.0,2529.45,Tuesday,2023-06-13 12:16:20
H6CH8ZAA5Q,Williams and Sons,Pay Bill,0.0,3145.0,2553.45,Tuesday,2023-06-13 12:16:20
NHDB856JVN,Mpesa Charges,Mpesa Charges,0.0,12.0,5698.45,Monday,2023-06-12 19:56:15
789L1YBAMZ,Antonio Shea,Send Money,0.0,780.0,5710.45,Monday,2023-06-12 19:56:15
WPVUR5IIQV,Buck Group,Till No,0.0,2000.0,6490.45,Monday,2023-06-12 19:28:20
EMB12O1QPW,Mpesa Charges,Mpesa Charges,0.0,22.0,8490.45,Monday,2023-06-12 18:55:03
AHMELE30ZM,Jennifer Jones,Send Money,0.0,1500.0,8512.45,Monday,2023-06-12 18:55:03
LURN4677KW,Gallegos Inc,Bank Transfer,10000.0,0.0,10012.45,Monday,2023-06-12 18:54:04
3EMLFY0YAP,Mpesa Charges,Mpesa Charges,0.0,27.0,12.45,Monday,2023-06-12 17:06:26
W2WE8135T4,Moore-Leonard,Cash Withdrawal,0.0,300.0,39.45,Monday,2023-06-12 17:06:26
ZE7YUG16GU,Mpesa Charges,Mpesa Charges,0.0,12.0,339.45,Monday,2023-06-12 16:18:43
6GHPLBM1C8,David Kim,Send Money,0.0,770.0,351.45,Monday,2023-06-12 16:18:43
QNPERYZDZW,Mpesa Charges,Mpesa Charges,0.0,32.0,1121.45,Sunday,2023-06-11 21:08:56
LBLD7XDKII,Veronica Richardson,Send Money,0.0,2268.0,1153.45,Sunday,2023-06-11 21:08:56
DL2FDTOMVY,Mpesa Charges,Mpesa Charges,0.0,4.0,3421.45,Sunday,2023-06-11 18:40:00
DCU9UGVDPN,White-Fowler,Pay Bill,0.0,500.0,3425.45,Sunday,2023-06-11 18:40:00
UQDX3GYSQO,Mpesa Charges,Mpesa Charges,0.0,12.0,3925.45,Sunday,2023-06-11 15:53:18
88R5NL2HZ4,Michael Boone,Send Money,0.0,670.0,3937.45,Sunday,2023-06-11 15:53:18
Y2JRP3AWK1,"Vega, Smith and Jackson",Till No,0.0,1600.0,4607.45,Sunday,2023-06-11 14:10:19
FHXR9KVDK6,Mpesa Charges,Mpesa Charges,0.0,105.0,6207.45,Sunday,2023-06-11 11:07:32
QUJMXVILFP,Reed PLC,Pay Bill,0.0,50000.0,6312.45,Sunday,2023-06-11 11:07:32
JSRCF6OX46,"Powell, Orr and Goodman",Bank Transfer,50110.0,0.0,56312.45,Sunday,2023-06-11 11:06:59
PA2TVDTZHQ,Mpesa Charges,Mpesa Charges,0.0,9.0,6202.45,Sunday,2023-06-11 08:31:17
5E5KIAVVCJ,Wallace-Schneider,Pay Bill,0.0,800.0,6211.45,Sunday,2023-06-11 08:31:17
C1PKXGVXQQ,Mpesa Charges,Mpesa Charges,0.0,55.0,7011.45,Friday,2023-06-09 15:57:58
UJ8J652Q0N,Latoya Rivera,Send Money,0.0,4067.0,7066.45,Friday,2023-06-09 15:57:58
JVURVABNJX,Mpesa Charges,Mpesa Charges,0.0,2.5,11133.45,Friday,2023-06-09 08:42:09
GIDOQVTOR0,Harper-Williamson,Till No,0.0,500.0,11135.95,Friday,2023-06-09 08:42:09
YWZ94GUS3C,Mpesa Charges,Mpesa Charges,0.0,12.0,11635.95,Friday,2023-06-09 07:29:35
OJEBXE3S65,Brandy Thompson,Send Money,0.0,750.0,11647.95,Friday,2023-06-09 07:29:35
AWV9NGMMJW,Mpesa Charges,Mpesa Charges,0.0,12.0,12397.95,Thursday,2023-06-08 23:26:35
RICKI0K45R,Brian Martinez,Send Money,0.0,910.0,12409.95,Thursday,2023-06-08 23:26:35
6IQHWPDDH6,Mpesa Charges,Mpesa Charges,0.0,12.0,13319.95,Thursday,2023-06-08 21:41:23
ATYWD5FW4H,Terry Mcfarland,Send Money,0.0,800.0,13331.95,Thursday,2023-06-08 21:41:23
4TSPXIPPEU,Lopez-Rodgers,Till No,0.0,1000.0,14131.95,Thursday,2023-06-08 21:01:12
JBSY5APLM7,Smith-Lane,Till No,0.0,1200.0,15131.95,Thursday,2023-06-08 19:50:52
HF2E8PWR4W,Patrick Ltd,Till No,0.0,900.0,16331.95,Thursday,2023-06-08 19:42:31
2C00V9FEEM,Mpesa Charges,Mpesa Charges,0.0,6.0,17231.95,Thursday,2023-06-08 13:54:41
F98KNA8SK1,Steven Holloway,Pochi,0.0,200.0,17237.95,Thursday,2023-06-08 13:54:41
FGOHNJ6970,Mpesa Charges,Mpesa Charges,0.0,4.0,17437.95,Thursday,2023-06-08 13:49:17
F4OEQTF4NN,White-Fowler,Pay Bill,0.0,500.0,17441.95,Thursday,2023-06-08 13:49:17
RNX4S4M241,Mpesa Charges,Mpesa Charges,0.0,6.0,17941.95,Wednesday,2023-06-07 22:35:09
SZ3WMF2NS6,Jamie Smith,Send Money,0.0,360.0,17947.95,Wednesday,2023-06-07 22:35:09
5U6IUG8RUL,Mpesa Charges,Mpesa Charges,0.0,6.0,18307.95,Wednesday,2023-06-07 22:12:17
0MB0BXQFVC,Judy Park,Send Money,0.0,500.0,18313.95,Wednesday,2023-06-07 22:12:17
G34GY5B154,Diaz-Nichols,Till No,0.0,12950.0,18813.95,Wednesday,2023-06-07 22:11:09
B38L03YWJT,Mpesa Charges,Mpesa Charges,0.0,6.0,31763.95,Wednesday,2023-06-07 19:16:35
0DCZ6S6VND,David Carpenter,Send Money,0.0,340.0,31769.95,Wednesday,2023-06-07 19:16:35
0HRRYZRHS8,Mpesa Charges,Mpesa Charges,0.0,32.0,32109.95,Wednesday,2023-06-07 18:26:20
F7J0XDV05B,Andrea Bryan,Send Money,0.0,1900.0,32141.95,Wednesday,2023-06-07 18:26:20
6OCZDHH5FT,Airtime Purchase,Airtime Purchase,0.0,500.0,34041.95,Tuesday,2023-06-06 20:23:28
FZEZS0J5J0,Michael Sanchez,Send Money,0.0,100.0,34541.95,Tuesday,2023-06-06 20:12:10
EZQTEXXUES,Jonathan Mendoza,Send Money,0.0,100.0,34641.95,Tuesday,2023-06-06 20:10:47
1YFFYCY4EO,Reeves-Copeland,Till No,0.0,5400.0,34741.95,Tuesday,2023-06-06 19:51:18
PUE2LY8PHW,"Moon, Smith and Stevens",Till No,0.0,3900.0,40141.95,Tuesday,2023-06-06 19:09:47
9GLSZ1CW8P,Jonathan Mendoza,Send Money,0.0,100.0,44041.95,Tuesday,2023-06-06 18:46:56
IGSJ920LPZ,Mpesa Charges,Mpesa Charges,0.0,105.0,44141.95,Tuesday,2023-06-06 12:32:48
RZ79AJ9NTZ,Reed PLC,Pay Bill,0.0,50000.0,44246.95,Tuesday,2023-06-06 12:32:48
5VBIBPGZCW,Wilcox-Hess,Bank Transfer,50000.0,0.0,94246.95,Tuesday,2023-06-06 12:30:37
DVYDARVWAH,Mpesa Charges,Mpesa Charges,0.0,105.0,44246.95,Tuesday,2023-06-06 12:26:12
RVZXNRBDET,Reed PLC,Pay Bill,0.0,100000.0,44351.95,Tuesday,2023-06-06 12:26:12
616CR2VKOW,"Maxwell, Simmons and Collins",Bank Transfer,100000.0,0.0,144351.95,Tuesday,2023-06-06 12:25:28
1FZ459XI3Z,Mpesa Charges,Mpesa Charges,0.0,105.0,44351.95,Tuesday,2023-06-06 11:27:12
U1IAMVN6ID,Reed PLC,Pay Bill,0.0,100000.0,44456.95,Tuesday,2023-06-06 11:27:12
PZW9BBI7QM,Moore Ltd,Bank Transfer,100000.0,0.0,144456.95,Tuesday,2023-06-06 11:26:17
T4MHK77MK5,Mpesa Charges,Mpesa Charges,0.0,32.0,44456.95,Monday,2023-06-05 17:27:26
DKSDWITU40,Clinton Miller,Send Money,0.0,2040.0,44488.95,Monday,2023-06-05 17:27:26
Q9M721TUEN,Mpesa Charges,Mpesa Charges,0.0,80.0,46528.95,Monday,2023-06-05 12:17:56
I173LPRVUD,"Caldwell, King and Taylor",Pay Bill,0.0,31100.0,46608.95,Monday,2023-06-05 12:17:56
7ULS4SWEP1,Mpesa Charges,Mpesa Charges,0.0,65.0,77708.95,Monday,2023-06-05 11:19:29
ZTR5L0G9VJ,Cooper Group,Pay Bill,0.0,23100.0,77773.95,Monday,2023-06-05 11:19:29
XLDI5JZHH7,Macias-Coffey,Bank Transfer,100000.0,0.0,100873.95,Monday,2023-06-05 11:17:26
YYZS98ENW1,Mpesa Charges,Mpesa Charges,0.0,22.0,873.95,Monday,2023-06-05 08:39:50
9BR6VQKOTL,Ann Travis,Send Money,0.0,1050.0,895.95,Monday,2023-06-05 08:39:50
MGU02V4WUZ,Anthony Rivers,Send Money,0.0,50.0,1945.95,Sunday,2023-06-04 19:06:19
F6VZ02VK4R,Tanner Moore,Send Money,0.0,100.0,1995.95,Sunday,2023-06-04 18:54:24
MIAN0OJNYW,Mpesa Charges,Mpesa Charges,0.0,22.0,2095.95,Saturday,2023-06-03 13:07:32
UDP9DYXCVL,Michelle Montgomery,Send Money,0.0,1300.0,2117.95,Saturday,2023-06-03 13:07:32
CHNKZP0X1M,Mpesa Charges,Mpesa Charges,0.0,12.0,3417.95,Saturday,2023-06-03 07:40:31
BU0RUJS7J3,Cynthia Rose,Send Money,0.0,890.0,3429.95,Saturday,2023-06-03 07:40:31
AOZODQQE5Z,Mpesa Charges,Mpesa Charges,0.0,12.0,4319.95,Friday,2023-06-02 21:25:04
CLDVGRC3C1,Anthony Lyons,Send Money,0.0,850.0,4331.95,Friday,2023-06-02 21:25:04
NBDWZUUOWW,Anthony Rivers,Send Money,0.0,20.0,5181.95,Friday,2023-06-02 21:22:57
69SCR7HTY9,Reeves-Copeland,Till No,0.0,2423.0,5201.95,Friday,2023-06-02 20:29:57
ZGVLA5QPIC,"Moon, Smith and Stevens",Till No,0.0,990.0,7624.95,Friday,2023-06-02 20:01:06
5TIADTGGHO,Alexander Jackson,Send Money,0.0,100.0,8614.95,Friday,2023-06-02 19:53:22
6IX03Y8UX4,Shwari Withdraw,Mshwari Withdraw,1500.0,0.0,8714.95,Friday,2023-06-02 15:42:06
XEIEMO7CEE,Mpesa Charges,Mpesa Charges,0.0,105.0,7214.95,Friday,2023-06-02 15:40:38
76V8AXNBXP,Reed PLC,Pay Bill,0.0,50000.0,7319.95,Friday,2023-06-02 15:40:38
W3JD74P846,Mpesa Charges,Mpesa Charges,0.0,105.0,57319.95,Friday,2023-06-02 15:18:39
E8FTPF1720,Reed PLC,Pay Bill,0.0,50000.0,57424.95,Friday,2023-06-02 15:18:39
C3LMF1NISF,Hall-Garcia,Bank Transfer,100000.0,0.0,107424.95,Friday,2023-06-02 15:16:15
GMJHJNQJBB,Mpesa Charges,Mpesa Charges,0.0,9.0,7424.95,Thursday,2023-06-01 20:53:00
RI6ZCI2B5H,"Gardner, Curtis and Williams",Pay Bill,0.0,1000.0,7433.95,Thursday,2023-06-01 20:53:00
FGSHRIJ6SJ,Mpesa Charges,Mpesa Charges,0.0,51.0,8433.95,Thursday,2023-06-01 18:54:09
9LPJG8FZLW,Kenneth Hogan,Send Money,0.0,3500.0,8484.95,Thursday,2023-06-01 18:54:09
EEJY2BWIZI,Mpesa Charges,Mpesa Charges,0.0,6.0,11984.95,Thursday,2023-06-01 18:52:53
EBB5S9R9FT,Megan Wells,Send Money,0.0,150.0,11990.95,Thursday,2023-06-01 18:52:53
WWA28XZA6Z,Mcgee-Palmer,Till No,0.0,140.0,12140.95,Thursday,2023-06-01 18:30:23
11PO9PTWKB,Shelby Rivera,Send Money,0.0,100.0,12280.95,Thursday,2023-06-01 16:42:52
YZJBDY7YE5,Mpesa Charges,Mpesa Charges,0.0,22.0,12380.95,Thursday,2023-06-01 13:36:45
ZEEE0UFSFB,Christy Woods,Send Money,0.0,1500.0,12402.95,Thursday,2023-06-01 13:36:45
FOV0925GI6,"Butler, Wilson and Mercer",Till No,0.0,470.0,13902.95,Thursday,2023-06-01 13:16:41
WRUZHYMCAD,Other,Other,0.0,1000.0,14372.95,Thursday,2023-06-01 12:28:20
DBYIJKB8LW,"Jones, Williams and Schmidt",Till No,0.0,580.0,15372.95,Thursday,2023-06-01 11:34:21
AF16GHY91N,Mpesa Charges,Mpesa Charges,0.0,75.0,15952.95,Thursday,2023-06-01 11:15:45
8OJSITWG5O,Kenneth Hogan,Send Money,0.0,7000.0,16027.95,Thursday,2023-06-01 11:15:45
2W3OBPWMZE,Brock-York,Bank Transfer,20000.0,0.0,23027.95,Thursday,2023-06-01 11:15:17
7J5C9FG2JW,Kim-Everett,Till No,0.0,65.0,3027.95,Thursday,2023-06-01 09:01:08
VYI34PU4EJ,"Keith, Phillips and Singleton",Pay Bill,0.0,4100.0,3092.95,Thursday,2023-06-01 07:59:47
6R74Q07AIJ,Mpesa Charges,Mpesa Charges,0.0,32.0,7192.95,Wednesday,2023-05-31 17:35:58
IEUK0KVRCL,Kaitlyn Walker,Send Money,0.0,1650.0,7224.95,Wednesday,2023-05-31 17:35:58
JEA5JJ8JYS,"Nelson, Stewart and Graham",Till No,0.0,150.0,8874.95,Wednesday,2023-05-31 16:33:48
UT21U74E54,Carroll PLC,Till No,0.0,360.0,9024.95,Wednesday,2023-05-31 15:33:48
C4B1J4S0MG,"Stanley, Potter and Morales",Till No,0.0,190.0,9384.95,Wednesday,2023-05-31 15:22:09
T59QCD148I,Shwari Withdraw,Mshwari Withdraw,1372.0,0.0,9574.95,Wednesday,2023-05-31 15:20:50
MFF9NEUJVP,"Mueller, Burnett and Gill",Till No,0.0,400.0,8202.95,Wednesday,2023-05-31 15:12:59
0P72HDHQJB,"Butler, Goodwin and Brewer",Till No,0.0,60.0,8602.95,Wednesday,2023-05-31 14:36:03
F7W2CQQ6H7,Krueger-Best,Till No,0.0,25.0,8662.95,Wednesday,2023-05-31 14:32:34
PFMHJLNF72,Mpesa Charges,Mpesa Charges,0.0,22.0,8687.95,Wednesday,2023-05-31 14:26:17
02W2YCC5XF,Bryan Patterson,Send Money,0.0,1350.0,8709.95,Wednesday,2023-05-31 14:26:17
V8X22T7A4X,Mpesa Charges,Mpesa Charges,0.0,4.0,10059.95,Tuesday,2023-05-30 19:50:15
F74IIRIHW0,White-Fowler,Pay Bill,0.0,500.0,10063.95,Tuesday,2023-05-30 19:50:15
ONJPEE6QKQ,Michael Sanchez,Send Money,0.0,60.0,10563.95,Monday,2023-05-29 19:42:55
YDQF54T7PA,"Hill, Matthews and Martin",Till No,0.0,300.0,10623.95,Monday,2023-05-29 09:54:15
BEHO04EUXA,Mpesa Charges,Mpesa Charges,0.0,14.0,10923.95,Sunday,2023-05-28 20:23:30
VO92ZQIFDX,"Benitez, Palmer and Lane",Pay Bill,0.0,1193.0,10937.95,Sunday,2023-05-28 20:23:30
CR86WXKBNN,Shwari Withdraw,Mshwari Withdraw,4055.0,0.0,12130.95,Sunday,2023-05-28 13:39:07
QN1CTQHVR5,Mpesa Charges,Mpesa Charges,0.0,6.0,8075.95,Sunday,2023-05-28 13:29:49
NTG1VXYMZH,Marvin Castillo,Send Money,0.0,500.0,8081.95,Sunday,2023-05-28 13:29:49
LGCSJTU1IM,Janice Farley,Send Money,0.0,100.0,8581.95,Sunday,2023-05-28 11:02:24
X3ROCMR6DY,"Barajas, Cox and Reid",Pay Bill,0.0,100.0,8681.95,Sunday,2023-05-28 08:01:53
NEI672O23V,"Gomez, Rice and Simpson",Till No,0.0,1150.0,8781.95,Saturday,2023-05-27 20:47:38
OHFW68WPXV,Mpesa Charges,Mpesa Charges,0.0,55.0,9931.95,Saturday,2023-05-27 18:03:03
BUMXHU7QQ5,Katherine Garcia,Send Money,0.0,4000.0,9986.95,Saturday,2023-05-27 18:03:03
Y43VF6DWBM,"Anderson, Thompson and Evans",Till No,0.0,1095.0,13986.95,Saturday,2023-05-27 13:19:59
86AJSL1524,Vasquez-Powers,Till No,0.0,2200.0,15081.95,Saturday,2023-05-27 12:03:03
RB7I695WVR,Phillip Johnson,Send Money,0.0,20.0,17281.95,Saturday,2023-05-27 10:42:21
B1UTKA4D4W,Phillip Johnson,Send Money,0.0,50.0,17301.95,Saturday,2023-05-27 10:41:00
WR49U54X1D,Mpesa Charges,Mpesa Charges,0.0,65.0,17351.95,Friday,2023-05-26 19:55:59
QRPFY008R4,Cooper Group,Pay Bill,0.0,23100.0,17416.95,Friday,2023-05-26 19:55:59
77WL1IZHQ0,Fuentes-Hall,Bank Transfer,25000.0,0.0,40516.95,Friday,2023-05-26 19:54:22
KMJ1XV0MEY,Mpesa Charges,Mpesa Charges,0.0,6.0,15516.95,Friday,2023-05-26 19:38:50
2JWX16MCG9,Michael Sanchez,Send Money,0.0,105.0,15522.95,Friday,2023-05-26 19:38:50
1DKUG43C05,Mpesa Charges,Mpesa Charges,0.0,6.0,15627.95,Friday,2023-05-26 19:32:59
7YBF2XQ9I1,Ethan Williams,Send Money,0.0,150.0,15633.95,Friday,2023-05-26 19:32:59
RZALYZ7F5V,David Leon,Send Money,0.0,90.0,15783.95,Friday,2023-05-26 19:30:10
FQXS97XWEA,"Anderson, Thompson and Rogers",Till No,0.0,600.0,15873.95,Friday,2023-05-26 19:27:15
00VBIMXYBP,Henry-Dunn,Till No,0.0,200.0,16473.95,Friday,2023-05-26 19:05:38
1EXME66KXX,Mpesa Charges,Mpesa Charges,0.0,105.0,16673.95,Friday,2023-05-26 12:59:30
3E790T3J9X,Gordon and Sons,Pay Bill,0.0,60000.0,16778.95,Friday,2023-05-26 12:59:30
VCXADU6SFO,Shwari Withdraw,Mshwari Withdraw,60100.0,0.0,76778.95,Friday,2023-05-26 12:58:04
8ZEDQZACBM,"Barajas, Cox and Reid",Pay Bill,0.0,100.0,16678.95,Thursday,2023-05-25 16:41:40
KYUJY0CAPM,Nielsen and Sons,Till No,0.0,33950.0,16778.95,Thursday,2023-05-25 16:32:17
9DWKZLL1FA,Gilbert-Alexander,Bank Transfer,50000.0,0.0,50728.95,Thursday,2023-05-25 16:31:27
166JC4DA7I,Kim-Everett,Till No,0.0,5.0,728.95,Thursday,2023-05-25 08:25:11
ZKGGYH03RU,Kim-Everett,Till No,0.0,60.0,733.95,Thursday,2023-05-25 08:24:43
XZH27BQ9TW,Shwari Deposit,Mshwari Deposit,0.0,150000.0,793.95,Wednesday,2023-05-24 20:10:51
D0ZT6S9KIJ,"Aguirre, Gray and Gonzalez",Till No,0.0,450.0,150793.95,Wednesday,2023-05-24 20:08:45
WX2NZTLFSL,Mpesa Charges,Mpesa Charges,0.0,105.0,151243.95,Wednesday,2023-05-24 14:36:09
SCOB5Z2EO6,Reed PLC,Pay Bill,0.0,50000.0,151348.95,Wednesday,2023-05-24 14:36:09
L7MIZDFS3T,Chapman Group,Till No,0.0,400.0,1348.95,Tuesday,2023-05-23 18:34:54
H96MV03812,Miranda Davis,Send Money,0.0,80.0,1748.95,Tuesday,2023-05-23 18:27:29
6G2EJ05AWB,Mpesa Charges,Mpesa Charges,0.0,6.0,1828.95,Tuesday,2023-05-23 18:24:47
YSKTVGS4NN,Andrea Johnston,Send Money,0.0,170.0,1834.95,Tuesday,2023-05-23 18:24:47
O9LGX86R7E,Megan Moore,Send Money,0.0,100.0,2004.95,Tuesday,2023-05-23 18:22:15
RAE2Y7PVJD,"Barajas, Cox and Reid",Pay Bill,0.0,100.0,2104.95,Tuesday,2023-05-23 16:13:21
9DNAM7X2UM,Brian Hill,Receive Money,20.0,0.0,2204.95,Tuesday,2023-05-23 07:13:56
O39BVWR19I,Michael Sanchez,Send Money,0.0,70.0,2184.95,Monday,2023-05-22 19:34:54
ZHYHSD02NM,Mpesa Charges,Mpesa Charges,0.0,4.0,2254.95,Monday,2023-05-22 09:16:48
RZOBEPK65V,White-Fowler,Pay Bill,0.0,500.0,2258.95,Monday,2023-05-22 09:16:48
2662KKVBS6,Michael Sanchez,Send Money,0.0,100.0,2758.95,Saturday,2023-05-20 19:48:32
WALO3BA4BZ,Mpesa Charges,Mpesa Charges,0.0,6.0,2858.95,Saturday,2023-05-20 19:46:24
9FRZ9FO37N,Benjamin Villanueva,Send Money,0.0,200.0,2864.95,Saturday,2023-05-20 19:46:24
XGTHXAELOP,Baker-Franco,Till No,0.0,390.0,3064.95,Saturday,2023-05-20 19:42:53
5Q7KSLXSUQ,Mpesa Charges,Mpesa Charges,0.0,24.0,3454.95,Saturday,2023-05-20 16:18:55
GD3HXUX1SD,Williams and Sons,Pay Bill,0.0,2513.0,3478.95,Saturday,2023-05-20 16:18:55
ADWOFPWSLL,Shwari Withdraw,Mshwari Withdraw,5000.0,0.0,5991.95,Saturday,2023-05-20 16:18:30
AE3X2X8IID,Benjamin Villanueva,Send Money,0.0,90.0,991.95,Saturday,2023-05-20 14:27:36
BTPMP2RD31,"Johnson, Craig and Garcia",Till No,0.0,180.0,1081.95,Saturday,2023-05-20 14:25:00
GF8OUT445A,"Hill, Matthews and Martin",Till No,0.0,300.0,1261.95,Saturday,2023-05-20 14:18:02
OI8S4WZF47,"Johnson, Craig and Garcia",Till No,0.0,60.0,1561.95,Saturday,2023-05-20 09:51:03
3JMSDYVO8N,Mpesa Charges,Mpesa Charges,0.0,12.0,1621.95,Saturday,2023-05-20 01:42:14
MDLI2RAZSF,Daniel Erickson,Send Money,0.0,590.0,1633.95,Saturday,2023-05-20 01:42:14
VIDGVMIZZ2,Merritt and Sons,Till No,0.0,1400.0,2223.95,Saturday,2023-05-20 01:18:04
